source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,pm_membership_prob,pm_dist_mahalanobis,membership_tier
604913540546034048,132.65407614522576,11.755142280864366,0.5665680090535956,-3.4280633402813487,1.5601017357841385,1.0702622,19.2523,2.2102852,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,8.026191139168286e-09,7.930186655530337,non-member
604913574905773312,132.64451606621785,11.757104582975066,1.2469505005845385,-10.903715307920644,-2.7608318135238523,0.92877793,15.418537,1.051321,,NOT_AVAILABLE,0,True,False,False,False,False,True,True,5061.7607,4.5295,-0.2384,819.4131,0.0046,0.0037,0.0019,0.9287843929000488,6.130488291305395,core
604913609265511296,132.6399749095083,11.768328220554706,1.5021217049551627,-12.278157095503907,-1.815472569079899,2.228253,18.771511,2.5195923,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.029214475870019588,10.209403378019168,non-member
604913639329756032,132.60469399966678,11.742437234794316,1.060832933943459,-1.5657281672012302,-17.706365499164008,0.99713606,18.832027,1.8240128,,NOT_AVAILABLE,0,False,False,False,False,False,True,False,3796.308,4.8233,-0.7348,916.6736,0.177,0.1261,0.0681,0.0,29.204073000439994,non-member
604913639329759360,132.61264392551365,11.749686291265874,2.1516301109082607,1.3321473026236248,0.7081658944277753,1.0825366,20.678644,0.8309078,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.3302585158268112,19.925249792357977,candidate
604913677984992128,132.61439620989924,11.758825930560434,-0.1472791670187422,0.0202347953993431,0.4129903379755681,0.95308954,19.78538,0.7024708,,VARIABLE,0,False,False,False,True,False,False,False,,,,,,,,0.4444250374904128,17.0659837007397,candidate
604913708049240320,132.59374074772708,11.757446250326806,0.5488958569177798,1.775142983926788,-5.435576788909979,1.1003853,17.936249,1.4084053,,NOT_AVAILABLE,0,False,False,False,False,False,True,True,4492.7974,4.626,0.3945,1691.6224,0.0345,0.0261,0.0137,3.8402943637533515e-42,26.28959486134329,non-member
604913708049241344,132.60356158127638,11.758249914173367,0.9823761518358556,-5.317570045548928,-8.681457690517549,2.7481236,17.895761,2.5397816,,NOT_AVAILABLE,0,False,False,False,False,False,False,True,,,,,,,,1.28639827099845e-66,12.350676729520904,non-member
604913708049632000,132.59169963840557,11.76075258380228,2.7246114891108486,-10.364575297854932,-0.9469118146279978,0.9932354,20.654308,1.8836689,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.0007879291182256065,6.425547742441955,non-member
604913742408986752,132.60139681767714,11.772349016456673,1.0773843442666948,-11.060441094479994,-2.6191597812674585,0.95446944,19.355932,2.2467918,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.9105386594770282,6.624302428208633,core
604913746704471168,132.60514989573167,11.760856842542248,-0.4320089522635409,0.1704203512038083,-7.433884076837038,1.0011908,18.964283,0.7706337,,NOT_AVAILABLE,0,False,False,False,False,False,True,False,5846.841,4.725,-2.4771,4387.948,0.0054,0.0046,0.0025,6.500903119705732e-69,24.2305915374196,non-member
604913776768724352,132.62173759904903,11.770981546186002,1.4516930958294945,-10.582721300904131,-2.6990472326890744,1.009991,18.861147,2.3404884,,NOT_AVAILABLE,0,False,False,False,False,False,True,False,3561.914,4.9664,-0.6611,485.6596,0.561,0.3788,0.224,0.9317085678324742,5.421881630310077,core
604913776768890496,132.62854044604683,11.77464668108393,1.452694233665877,3.9953562681238566,3.673761640452201,1.0352237,20.329805,1.9162445,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,2.011092849514801e-12,23.7118206717587,non-member
604913776769003648,132.6253795257533,11.772499809283586,-1.5047224929300012,-0.5338474322059034,-1.6998573320509045,0.9815818,20.644258,1.0517864,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.015497763617759744,17.566878879309677,non-member
604913811128465408,132.64299451149267,11.776446888518544,1.3637168020112265,-10.867119304610927,-2.7118559068727794,1.0239323,17.813278,1.9133911,,NOT_AVAILABLE,0,False,False,False,False,False,True,True,3584.1025,4.4134,-1.1632,559.1141,0.1257,0.0879,0.0481,0.9267596405699179,6.08574833437243,core
604913815423941120,132.6412912486113,11.774233150427252,1.1635157310568554,-11.039098983213304,-2.8943208202721378,1.000071,12.722943,0.70821,33.7049,NOT_AVAILABLE,0,True,True,False,False,False,True,True,6033.3574,3.9702,-0.2329,785.738,0.0262,0.0224,0.0121,0.9305993331669562,6.337085742489266,core
604913845488481024,132.61833045553655,11.773153352370429,0.5924712115017288,0.2598241557121116,0.9746852270458108,0.95438063,20.313902,0.6843643,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.04610963550220109,17.154366208689016,non-member
604913879848222848,132.6256766112151,11.792285109030203,0.4683159413392436,-4.629178492751544,0.9068676103178468,1.0602721,20.516768,1.8116302,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,2.1254570911993773e-06,5.642280788779699,non-member
604913884142413824,132.6365487577396,11.78545822712384,1.5139290829262997,-4.801081385036289,6.000597076330683,2.0279396,20.262247,2.2612267,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,2.624293907149073e-71,2.136661192001241,non-member
604913914207657600,132.7203789176219,11.729636349246473,0.9063318282995868,0.2761700781692775,-14.53951156697356,1.0619763,17.12997,1.3996544,,NOT_AVAILABLE,0,True,False,False,False,False,True,True,4315.7095,4.4756,-0.8967,1098.2776,0.0888,0.0672,0.036,1.5018184462156682e-270,30.739861858258543,non-member
604913918503337728,132.7222203252625,11.727778451914372,1.1639493874068922,-10.712924993784098,-3.975736636619392,1.0894306,14.216731,0.89420795,25.790361,NOT_AVAILABLE,0,False,False,False,False,False,False,True,,,,,,,,0.21858566105317156,4.645167384076821,candidate
604913948567397888,132.7208508146534,11.734016210137082,1.011213311664422,-11.09011274568272,-2.9511743770077925,1.1426092,17.432917,1.7928543,,NOT_AVAILABLE,0,True,False,False,False,False,True,True,4208.875,4.6632,0.0079,792.3298,0.6937,0.5039,0.2698,0.9301884457400369,6.409341988164497,core
604913948568476928,132.72704544980024,11.73662162834029,1.584615733439697,-10.05828758617968,-3.5292109269315755,1.0471649,20.39044,1.998066,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.6242011524649118,3.472570500466974,probable
604913952863073920,132.7281451731343,11.737263675667396,1.1514502733017438,-10.90848848269273,-2.8509672128024026,0.976636,16.823189,1.5762148,,NOT_AVAILABLE,0,True,False,False,False,False,True,True,4265.3794,4.5822,0.0144,798.6787,0.2584,0.1914,0.1016,0.931454667824004,6.0643949411086,core
604913952863074688,132.72263104008843,11.742952668429584,1.1557208812384503,-10.961261693898813,-2.904499952062656,1.0021398,13.447743,0.8108988,39.12106,NOT_AVAILABLE,0,False,False,False,False,False,True,True,5657.3936,4.2077,-0.2704,793.3291,0.0008,0.0007,0.0004,0.9312685856516648,6.1436686547281285,core
604913982927427456,132.70143587524683,11.739581387976203,0.2152011063430756,-12.84995881762861,-3.1562524781071737,0.9574045,20.424015,1.6250286,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.8986576899680854,10.409011933598867,probable
604913987222816768,132.70692858952987,11.733365820749189,1.1147577762637515,-10.502813333288938,-3.3006030169129104,0.9952152,16.086548,1.3347073,,NOT_AVAILABLE,0,True,False,False,False,False,True,True,4481.7417,4.1832,-0.3557,1244.2865,0.1061,0.0814,0.0432,0.8648117060977781,4.7180433298739635,probable
604914021582551168,132.71788535131734,11.750984927195558,1.2049482956969113,-10.929852405310038,-3.058846089294172,0.97872823,14.465743,0.8518362,38.223724,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5638.183,4.4101,-0.1194,810.9903,0.0647,0.0539,0.0289,0.9257805509788811,5.936882249764292,core
604914051646619136,132.7464440408151,11.747704495318184,0.8617634593520435,-5.6430080227384245,3.846499969401461,1.0510795,19.825626,1.9804783,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,1.757925797016739e-38,1.6024167530761475,non-member
604914051646976000,132.73571271942237,11.75593019548325,1.6509114140133268,0.0784090631529243,-0.4569513471838635,0.9668665,20.164719,0.37628937,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.6928206607985273,17.94967095694714,probable
604914055942336000,132.73421703307375,11.75438256673151,1.1150207035418402,-10.635560214347809,-3.499262041208599,0.99983823,15.818504,1.4210215,,NOT_AVAILABLE,0,True,False,False,False,False,True,True,4354.2573,4.233,-0.0654,972.7454,0.0778,0.0588,0.031,0.7761423508934334,4.863936948620775,probable
604914086006367232,132.7458477511432,11.764240159074584,0.9623063387513516,-6.776377696969821,1.7210445796319105,1.0121078,16.341421,1.1982441,,NOT_AVAILABLE,0,True,False,False,False,False,True,True,4774.322,4.616,-0.0066,941.4357,0.0726,0.0569,0.0299,1.592527340865781e-16,0.9754192786051704,non-member
604914159021501184,132.7325343117316,11.764867012515056,1.1997500678851774,-11.268038040378602,-2.9383738145652485,1.0787791,17.884417,2.0366192,,NOT_AVAILABLE,0,False,False,False,False,False,True,True,3749.1711,4.7617,-0.7661,534.2339,0.4793,0.3345,0.1885,0.9285987456427715,6.842482800532072,core
